filename,extracted_fields
Template9_Instance60.jpg,"Invoice No: INV/28-65/589, Date: 20-Jul-07, Total Amount: 475.26, Vendor: Navarro, Ford and Bryan"
Template9_Instance47.jpg,"Invoice No: 2536-145, Date: 08-Jan-01, Total Amount: 93.72, Vendor: Navarro, Ford and Bryan"
Template9_Instance46.jpg,"Invoice No: INVI27-84/761, Date: 14-Oct-96, Total Amount: 439.84, Vendor: Navarro, Ford and Bryan"
Template9_Instance51.jpg,"Invoice No: 6893-832, Date: 09-Dec-13, Total Amount: 764.35, Vendor: Navarro, Ford and Bryan"
Template9_Instance58.jpg,"Invoice No: INVI76-73/797, Date: 29-Oct-21, Total Amount: 305.17, Vendor: Navarro, Ford and Bryan"
Template9_Instance56.jpg,"Invoice No: 2Y7M74-855, Date: nan, Total Amount: 626.58, Vendor: Navarro, Ford and Bryan"
Template9_Instance45.jpg,"Invoice No: 8251-139, Date: 08-Feb-03, Total Amount: 1302.48, Vendor: Navarro, Ford and Bryan"
Template9_Instance5.jpg,"Invoice No: INV/40-43/635, Date: 08-Jun-17, Total Amount: 166.02, Vendor: Navarro, Ford and Bryan"
Template9_Instance6.jpg,"Invoice No: INve7573948, Date: 27-Jan-98, Total Amount: 759.32, Vendor: Navarro, Ford and Bryan"
Template9_Instance55.jpg,"Invoice No: INV/03-56/144, Date: 09-Jan-11, Total Amount: 1233.32, Vendor: Navarro, Ford and Bryan"
Template9_Instance53.jpg,"Invoice No: INV/16-02/108, Date: 12-Apr-04, Total Amount: 383.07, Vendor: Navarro, Ford and Bryan"
Template9_Instance48.jpg,"Invoice No: INV/65-45/143, Date: 10-Aug-22, Total Amount: 139.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance59.jpg,"Invoice No: 5Y7M7d-956, Date: 07-Oct-14, Total Amount: 113.29, Vendor: Navarro, Ford and Bryan"
Template9_Instance52.jpg,"Invoice No: 7Y9M3d-000, Date: 07-Jul-19, Total Amount: 294.47, Vendor: Navarro, Ford and Bryan"
Template9_Instance64.jpg,"Invoice No: 4y2M6d-457, Date: 22-Dec-95, Total Amount: 656.85, Vendor: Navarro, Ford and Bryan"
Template9_Instance73.jpg,"Invoice No: 6294-669, Date: 21-Dec-05, Total Amount: 495.09, Vendor: Navarro, Ford and Bryan"
Template9_Instance66.jpg,"Invoice No: 0880-596, Date: 18-Jul-20, Total Amount: 787.93, Vendor: Navarro, Ford and Bryan"
Template9_Instance69.jpg,"Invoice No: 4858-048, Date: 20-Mar-14, Total Amount: 23.10, Vendor: Navarro, Ford and Bryan"
Template9_Instance7.jpg,"Invoice No: 7y2Mad-282, Date: 27-Mar-08, Total Amount: 218.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance71.jpg,"Invoice No: 8Y1M3d-515, Date: 29-Dec-01, Total Amount: 95.72, Vendor: Navarro, Ford and Bryan"
Template9_Instance74.jpg,"Invoice No: 3000-204, Date: 30-Jul-93, Total Amount: 150.8, Vendor: Navarro, Ford and Bryan"
Template9_Instance79.jpg,"Invoice No: 0970-395, Date: 26-Mar-11, Total Amount: 962.03, Vendor: Navarro, Ford and Bryan"
Template9_Instance68.jpg,"Invoice No: 5714-25, Date: nan, Total Amount: 908.11, Vendor: Navarro, Ford and Bryan"
Template9_Instance78.jpg,"Invoice No: 1Y6M4d-755, Date: 10-Jan-10, Total Amount: 725.42, Vendor: Navarro, Ford and Bryan"
Template9_Instance77.jpg,"Invoice No: INV74735507, Date: 05-Nov-14, Total Amount: 307.20, Vendor: Navarro, Ford and Bryan"
Template9_Instance72.jpg,"Invoice No: 0845-928, Date: 06-Mar-07, Total Amount: 770.73, Vendor: Navarro, Ford and Bryan"
Template9_Instance67.jpg,"Invoice No: 2921-494, Date: 07-Feb-08, Total Amount: 1046.67, Vendor: Navarro, Ford and Bryan"
Template9_Instance76.jpg,"Invoice No: 1693-594, Date: 30-Sep-02, Total Amount: 346.43, Vendor: Navarro, Ford and Bryan"
Template9_Instance75.jpg,"Invoice No: 25M40-216, Date: 21-Dec-03, Total Amount: 1011.17, Vendor: Navarro, Ford and Bryan"
Template9_Instance70.jpg,"Invoice No: INV34399189, Date: 11-Jan-11, Total Amount: 982.56, Vendor: Navarro, Ford and Bryan"
Template9_Instance8.jpg,"Invoice No: INVI25-01/079, Date: nan, Total Amount: 417.27, Vendor: Navarro, Ford and Bryan"
Template9_Instance65.jpg,"Invoice No: 0644-593, Date: 13-Dec-08, Total Amount: 444.43, Vendor: Navarro, Ford and Bryan"
Template9_Instance80.jpg,"Invoice No: 6463-547, Date: 28-Jan-10, Total Amount: 566.76, Vendor: Navarro, Ford and Bryan"
Template9_Instance63.jpg,"Invoice No: 7728-087, Date: 15-Aug-21, Total Amount: 230.43, Vendor: Navarro, Ford and Bryan"
Template9_Instance87.jpg,"Invoice No: 8Y4M8d-155, Date: 19-Dec-11, Total Amount: 623.05, Vendor: Navarro, Ford and Bryan"
Template9_Instance90.jpg,"Invoice No: INV/55-45/103, Date: nan, Total Amount: 863.17, Vendor: Navarro, Ford and Bryan"
Template9_Instance97.jpg,"Invoice No: 7Y1M14-933, Date: 18-Mar-12, Total Amount: 612.85, Vendor: Navarro, Ford and Bryan"
Template9_Instance84.jpg,"Invoice No: INVB4546262, Date: nan, Total Amount: 960.59, Vendor: Navarro, Ford and Bryan"
Template9_Instance99.jpg,"Invoice No: 3Y9M5a-040, Date: 15-Jan-20, Total Amount: 855.04, Vendor: Navarro, Ford and Bryan"
Template9_Instance95.jpg,"Invoice No: 96M4d-401, Date: 10-Aug-02, Total Amount: 674.61, Vendor: Navarro, Ford and Bryan"
Template9_Instance92.jpg,"Invoice No: INV/02-35/398, Date: 17-Jan-03, Total Amount: 91.15, Vendor: Navarro, Ford and Bryan"
Template9_Instance96.jpg,"Invoice No: 3YoM84-705, Date: 05-Feb-04, Total Amount: 134.01, Vendor: Navarro, Ford and Bryan"
Template9_Instance82.jpg,"Invoice No: INV/18-92/169, Date: nan, Total Amount: 963.47, Vendor: Navarro, Ford and Bryan"
Template9_Instance9.jpg,"Invoice No: INV/17-10/057, Date: 11-Feb-22, Total Amount: 1345.38, Vendor: Navarro, Ford and Bryan"
Template9_Instance83.jpg,"Invoice No: 6684-790, Date: nan, Total Amount: 354.55, Vendor: Navarro, Ford and Bryan"
Template9_Instance88.jpg,"Invoice No: INVIO7-45/243, Date: 28-Feb-13, Total Amount: 872.71, Vendor: Navarro, Ford and Bryan"
Template9_Instance89.jpg,"Invoice No: INV/07-68/207, Date: nan, Total Amount: 1085.11, Vendor: Navarro, Ford and Bryan"
Template9_Instance94.jpg,"Invoice No: 8Y8M14-054, Date: 20-Feb-02, Total Amount: 252, Vendor: Navarro, Ford and Bryan"
Template9_Instance86.jpg,"Invoice No: 8Y5Mid-310, Date: nan, Total Amount: 882.72, Vendor: Navarro, Ford and Bryan"
Template9_Instance81.jpg,"Invoice No: 2Y2M9d-401, Date: 11-Mar-12, Total Amount: 1185.88, Vendor: Navarro, Ford and Bryan"
Template9_Instance93.jpg,"Invoice No: INVS4881918, Date: 08-Dec-93, Total Amount: 443.83, Vendor: Navarro, Ford and Bryan"
Template9_Instance98.jpg,"Invoice No: 7145-549, Date: nan, Total Amount: 504.51, Vendor: Navarro, Ford and Bryan"
Template9_Instance85.jpg,"Invoice No: 9970-725, Date: nan, Total Amount: 597.07, Vendor: Navarro, Ford and Bryan"
Template9_Instance91.jpg,"Invoice No: INV36664484, Date: nan, Total Amount: 248.01, Vendor: Navarro, Ford and Bryan"
Template10_Instance1.jpg,"Invoice No: 9y2M74-647, Date: 16-Jan-14, Total Amount: 796.34, Vendor: Mclean-Cochran"
Template10_Instance100.jpg,"Invoice No: INV43749404, Date: 05-Sep-07, Total Amount: 634.39, Vendor: Blue Dart Courier"
Template10_Instance10.jpg,"Invoice No: 0649-071, Date: 15-Jan-14, Total Amount: 408,61, Vendor: Mclean-Cochran"
Template10_Instance0.jpg,"Invoice No: INV/30-14/832, Date: 03-Jan-94, Total Amount: 441.14, Vendor: Mclean-Cochran"
Template10_Instance117.jpg,"Invoice No: INVOB279486, Date: 19-Jun-13, Total Amount: 1036.97, Vendor: Mclean-Cochran"
Template10_Instance118.jpg,"Invoice No: INVo2194248, Date: 15-Dec-16, Total Amount: 133.64, Vendor: Mclean-Cochran"
Template10_Instance104.jpg,"Invoice No: 7775-094, Date: 16-Dec-98, Total Amount: 416.83, Vendor: Mclean-Cochran"
Template10_Instance112.jpg,"Invoice No: INVI95-86/718, Date: 08-Dec-06, Total Amount: 672.51, Vendor: Jody Jones"
Template10_Instance111.jpg,"Invoice No: 9201-095, Date: 04-May-97, Total Amount: 1301.29, Vendor: Mclean-Cochran"
Template10_Instance108.jpg,"Invoice No: INVI30-53/825, Date: 17-Oct-07, Total Amount: 52.97, Vendor: Mclean-Cochran"
Template10_Instance106.jpg,"Invoice No: 0923-334, Date: 29-Feb-00, Total Amount: 119.26, Vendor: Mclean-Cochran"
Template10_Instance115.jpg,"Invoice No: INV42891180, Date: 11-Jan-15, Total Amount: 1055.08, Vendor: Mclean-Cochran"
Template10_Instance119.jpg,"Invoice No: 2684-789, Date: 07-Mar-15, Total Amount: 426.52, Vendor: Mclean-Cochran"
Template10_Instance105.jpg,"Invoice No: 4v4med-044, Date: 26-Feb-02, Total Amount: 646.66, Vendor: Mclean-Cochran"
Template10_Instance113.jpg,"Invoice No: 5852-411, Date: 02-Sep-95, Total Amount: 800.81, Vendor: Mclean-Cochran"
Template10_Instance11.jpg,"Invoice No: 1218-245, Date: 08-Jan-17, Total Amount: 791.65, Vendor: Mclean-Cochran"
Template10_Instance101.jpg,"Invoice No: INVO7820771, Date: 23-Dec-15, Total Amount: 156.25, Vendor: Valerie Huffman"
Template10_Instance114.jpg,"Invoice No: 1801-830, Date: 27-Apr-22, Total Amount: 375.97, Vendor: Blue Dart Courier"
Template10_Instance102.jpg,"Invoice No: INV/43-51/346, Date: 26-Jul-07, Total Amount: 705.26, Vendor: Mclean-Cochran"
Template10_Instance110.jpg,"Invoice No: 6Y6M3d-631, Date: 04-Jul-07, Total Amount: 904.68, Vendor: Aguilar Corner"
Template10_Instance116.jpg,"Invoice No: 3Y2M9d-132, Date: 24-Jan-07, Total Amount: 964.16, Vendor: Mclean-Cochran"
Template10_Instance103.jpg,"Invoice No: INV/54-76/892, Date: 12-Feb-95, Total Amount: 596.21, Vendor: Mclean-Cochran"
Template10_Instance109.jpg,"Invoice No: INV92631148, Date: 08-May-22, Total Amount: 402.44, Vendor: Mclean-Cochran"
Template10_Instance107.jpg,"Invoice No: INV47702701, Date: 16-Nov-21, Total Amount: 979.92, Vendor: Mclean-Cochran"
Template10_Instance126.jpg,"Invoice No: 1213-505, Date: 15-Feb-08, Total Amount: 196.89, Vendor: Mclean-Cochran"
Template10_Instance129.jpg,"Invoice No: 3Y5M44-213, Date: 01-Dec-06, Total Amount: 383.25, Vendor: Mclean-Cochran"
Template10_Instance130.jpg,"Invoice No: 3Y5M14-055, Date: 22-Jun-17, Total Amount: 84.64, Vendor: Blue Dart"
Template10_Instance128.jpg,"Invoice No: 9281-549, Date: 02-Aug-04, Total Amount: 498.21, Vendor: Mclean-Cochran"
Template10_Instance124.jpg,"Invoice No: INVos64g683, Date: 12-Jul-93, Total Amount: 345.32, Vendor: Mclean-Cochran"
Template10_Instance137.jpg,"Invoice No: INV44457497, Date: 08-Sep-97, Total Amount: 1136.17, Vendor: Mclean-Cochran"
Template10_Instance134.jpg,"Invoice No: INVI05-24/467, Date: 02-Sep-03, Total Amount: 268.04, Vendor: Mclean-Cochran"
Template10_Instance133.jpg,"Invoice No: 0745-444, Date: 21-Oct-09, Total Amount: 545.24, Vendor: Mclean-Cochran"
Template10_Instance120.jpg,"Invoice No: 2Y1Mad-299, Date: 27-Mar-98, Total Amount: 1037.12, Vendor: Mclean-Cochran"
Template10_Instance13.jpg,"Invoice No: INV64585213, Date: 18-Apr-09, Total Amount: 821.15, Vendor: Mclean-Cochran"
Template10_Instance131.jpg,"Invoice No: 8087-412, Date: 07-Jul-93, Total Amount: 192.86, Vendor: Mclean-Cochran"
Template10_Instance122.jpg,"Invoice No: INV30327603, Date: 09-Apr-16, Total Amount: 90.40, Vendor: Mclean-Cochran"
Template10_Instance121.jpg,"Invoice No: 1Y7MBd-444, Date: 06-Jul-18, Total Amount: 398.16, Vendor: Mclean-Cochran"
Template10_Instance132.jpg,"Invoice No: 1Y9M9d-867, Date: 06-Mar-15, Total Amount: 426.74, Vendor: Mclean-Cochran"
Template10_Instance136.jpg,"Invoice No: INVO3345775, Date: 16-Jul-05, Total Amount: 875.04, Vendor: Mclean-Cochran"
Template10_Instance123.jpg,"Invoice No: INV/18-91/749, Date: 30-Dec-97, Total Amount: 598.47, Vendor: Mclean-Cochran"
Template10_Instance12.jpg,"Invoice No: INVI97-27/209, Date: 08-Nov-21, Total Amount: 1309.79, Vendor: Mclean-Cochran"
Template10_Instance127.jpg,"Invoice No: INV/48-57/771, Date: 17-Jan-18, Total Amount: 191.74, Vendor: Mclean-Cochran"
Template10_Instance139.jpg,"Invoice No: INV65565305, Date: 27-Mar-96, Total Amount: 247.90, Vendor: blue dart"
Template10_Instance135.jpg,"Invoice No: 74M74-012, Date: 23-Apr-18, Total Amount: 245.64, Vendor: Mclean-Cochran"
Template10_Instance125.jpg,"Invoice No: 3812-293, Date: 03-Jan-20, Total Amount: 887.82, Vendor: Mclean-Cochran"
Template10_Instance138.jpg,"Invoice No: 8Y4M 14-944, Date: 05-Jan-23, Total Amount: 413.50, Vendor: Mclean-Cochran"
Template10_Instance152.jpg,"Invoice No: INV/95-84/697, Date: 11-Sep-10, Total Amount: 164.11, Vendor: Mclean-Cochran"
Template10_Instance146.jpg,"Invoice No: INV69089580, Date: 23-Dec-20, Total Amount: 209.10, Vendor: Mclean-Cochran"
Template10_Instance156.jpg,"Invoice No: 0134-817, Date: 21-Aug-11, Total Amount: 442.40, Vendor: Mclean-Cochran"
Template10_Instance144.jpg,"Invoice No: 77M34-625, Date: 29-Jul-11, Total Amount: 305.85, Vendor: Mclean-Cochran"
Template10_Instance147.jpg,"Invoice No: 8037-515, Date: 12-Dec-04, Total Amount: 22.25, Vendor: Mclean-Cochran"
Template10_Instance148.jpg,"Invoice No: 2525-786, Date: 29-Mar-97, Total Amount: 40.32, Vendor: Mclean-Cochran"
Template10_Instance145.jpg,"Invoice No: INV29872338, Date: 04-Feb-20, Total Amount: 1154.40, Vendor: Mclean-Cochran"
Template10_Instance140.jpg,"Invoice No: INVI92-02/442, Date: 03-Oct-02, Total Amount: 837.93, Vendor: Blue Dart Courier"
Template10_Instance142.jpg,"Invoice No: INV/17-19/354, Date: 14-Mar-17, Total Amount: 886.05, Vendor: Blue Dart Courier"
Template10_Instance149.jpg,"Invoice No: INVI96-86/340, Date: 05-Jun-08, Total Amount: 248.02, Vendor: Mclean-Cochran"
Template10_Instance143.jpg,"Invoice No: INV98053770, Date: 27-Feb-11, Total Amount: 373.65, Vendor: Mclean-Cochran"
Template10_Instance141.jpg,"Invoice No: 0987-963, Date: 22-Aug-03, Total Amount: 779.79, Vendor: Mclean-Cochran"
Template10_Instance154.jpg,"Invoice No: 7077-628, Date: 17-Nov-17, Total Amount: 352.03, Vendor: Mclean-Cochran"
Template10_Instance14.jpg,"Invoice No: INV/55-33/850, Date: 06-Jan-23, Total Amount: 1612.19, Vendor: CSI"
Template10_Instance15.jpg,"Invoice No: 4Y5M5d-089, Date: 27-Apr-08, Total Amount: 191.69, Vendor: Mclean-Cochran"
Template10_Instance153.jpg,"Invoice No: 3Y1M2d-512, Date: 23-Feb-97, Total Amount: 03.75, Vendor: Reality inside account"
Template10_Instance155.jpg,"Invoice No: 8195-543, Date: 09-Jun-08, Total Amount: 616.07, Vendor: Mclean-Cochran"
Template10_Instance151.jpg,"Invoice No: INV/14-75/968, Date: 23-Jan-17, Total Amount: 488.39, Vendor: iliams Mountain"
Template10_Instance157.jpg,"Invoice No: INV89302147, Date: 14-Nov-93, Total Amount: 710.44, Vendor: Mclean-Cochran"
Template10_Instance150.jpg,"Invoice No: INV47922119, Date: 19-Mar-07, Total Amount: 694.20, Vendor: Mclean-Cochran"
Template10_Instance17.jpg,"Invoice No: INV14331152, Date: 27-Jul-19, Total Amount: 1150.17, Vendor: Mclean-Cochran"
Template10_Instance169.jpg,"Invoice No: INV/96-08/088, Date: 30-Sep-12, Total Amount: 704.19, Vendor: Mclean-Cochran"
Template10_Instance172.jpg,"Invoice No: INV45883453, Date: 29-Jan-12, Total Amount: 870.82, Vendor: Mclean-Cochran"
Template10_Instance166.jpg,"Invoice No: 7YOM6d-316, Date: 23-Apr-21, Total Amount: 920.15, Vendor: mclean-cochran"
Template10_Instance164.jpg,"Invoice No: 1304-146, Date: 23-Jul-18, Total Amount: 907.33, Vendor: Mclean-Cochran"
Template10_Instance170.jpg,"Invoice No: INV/26-68/435, Date: 26-Aug-18, Total Amount: 40.29, Vendor: Blue Dart Courier"
Template10_Instance167.jpg,"Invoice No: 3Y2M74-840, Date: 23-Dec-18, Total Amount: 778.25, Vendor: Mclean-Cochran"
Template10_Instance173.jpg,"Invoice No: INV43054783, Date: 14-Apr-08, Total Amount: 513.18, Vendor: Mclean-Cochran"
Template10_Instance160.jpg,"Invoice No: 2516-061, Date: 02-Jun-95, Total Amount: 718.49, Vendor: Mclean-Cochran"
Template10_Instance161.jpg,"Invoice No: 6y5Mad-742, Date: 13-Jun-05, Total Amount: 389.92, Vendor: Mclean-Cochran"
Template10_Instance171.jpg,"Invoice No: INV38617742, Date: 05-Jul-09, Total Amount: 50.26, Vendor: Sense wave"
Template10_Instance163.jpg,"Invoice No: 3Y9M4d-668, Date: 09-Apr-09, Total Amount: 1046.36, Vendor: Mclean-Cochran"
Template10_Instance159.jpg,"Invoice No: INV/17-13/453, Date: 11-Feb-19, Total Amount: 861.07, Vendor: Mclean-Cochran"
Template10_Instance165.jpg,"Invoice No: INVI75-41/646, Date: 14-Jun-04, Total Amount: 229.03, Vendor: Mclean-Cochran"
Template10_Instance16.jpg,"Invoice No: INV38857, Date: 13-Oct-05, Total Amount: 536.08, Vendor: Mclean-Cochran"
Template10_Instance158.jpg,"Invoice No: SY5M54-365, Date: 11-Nov-09, Total Amount: 70.02, Vendor: Bryan Rich"
Template10_Instance174.jpg,"Invoice No: 3137-020, Date: 06-Nov-99, Total Amount: 606.12, Vendor: Mclean-Cochran"
Template10_Instance162.jpg,"Invoice No: INV/46-88/097, Date: 26-Oct-12, Total Amount: 509.81, Vendor: Mclean-Cochran"
Template10_Instance168.jpg,"Invoice No: INVI29-08/436, Date: 11-Jul-11, Total Amount: 926.62, Vendor: Mclean-Cochran"
Template10_Instance175.jpg,"Invoice No: INV/06-92/543, Date: 28-Jul-11, Total Amount: 888.55, Vendor: Tox voice"
Template10_Instance18.jpg,"Invoice No: 92M94-357, Date: 30-Dec-96, Total Amount: 1130.02, Vendor: Asus"
Template10_Instance19.jpg,"Invoice No: 9Y2M8d-675, Date: 30-May-93, Total Amount: 1056.34, Vendor: Mclean-Cochran"
Template10_Instance188.jpg,"Invoice No: 1D 2Y1M3d-091, Date: 25-Jul-19, Total Amount: 1348.17, Vendor: Mclean-Cochran"
Template10_Instance180.jpg,"Invoice No: 2798-860, Date: 05-Apr-08, Total Amount: 425.91, Vendor: irems Chair star various"
Template10_Instance177.jpg,"Invoice No: 8Y4M7d-865, Date: 30-Jul-96, Total Amount: 983.85, Vendor: Johnson Mews"
Template10_Instance181.jpg,"Invoice No: 4560-654, Date: 04-Jul-11, Total Amount: 854.15, Vendor: Mclean-Cochran"
Template10_Instance187.jpg,"Invoice No: INV/14-77/559, Date: 29-Nov-94, Total Amount: 1188.38, Vendor: gonzalez.info"
Template10_Instance182.jpg,"Invoice No: INVI62-16/728, Date: 13-Apr-19, Total Amount: 777.28, Vendor: Mclean-Cochran"
Template10_Instance176.jpg,"Invoice No: INV49020994, Date: 17-Apr-19, Total Amount: 475.14, Vendor: Blue Dart Courier"
Template10_Instance183.jpg,"Invoice No: INV/23-16/807, Date: 30-Sep-21, Total Amount: 365.71, Vendor: Mclean-Cochran"
Template10_Instance186.jpg,"Invoice No: INVI28-16/716, Date: 26-Sep-08, Total Amount: 221.83, Vendor: Mclean-Cochran"
Template10_Instance189.jpg,"Invoice No: SYoM1d-867, Date: 06-Oct-20, Total Amount: 804.65, Vendor: Mclean-Cochran"
Template10_Instance192.jpg,"Invoice No: 9750-539, Date: 04-Feb-11, Total Amount: 980.29, Vendor: Mclean-Cochran"
Template10_Instance191.jpg,"Invoice No: INV37607154, Date: 18-Jun-15, Total Amount: 319.28, Vendor: Blue Dart Courier"
Template10_Instance179.jpg,"Invoice No: 8Y6M6d-487, Date: 25-Dec-94, Total Amount: 48.87, Vendor: Mclean-Cochran"
Template10_Instance178.jpg,"Invoice No: 7372-762, Date: 14-Jan-09, Total Amount: 874.92, Vendor: Mclean-Cochran"
Template10_Instance193.jpg,"Invoice No: INV/44-46/020, Date: 25-Sep-07, Total Amount: 1610.23, Vendor: Mclean-Cochran"
Template10_Instance185.jpg,"Invoice No: INV02436927, Date: 26-Oct-03, Total Amount: 90.58, Vendor: Guess by"
Template10_Instance190.jpg,"Invoice No: INV/18-35/266, Date: 23-Jan-05, Total Amount: 352.81, Vendor: Mclean-Cochran"
Template10_Instance184.jpg,"Invoice No: 6y4Msd-618, Date: 21-Jan-11, Total Amount: 797.36, Vendor: Mclean-Cochran"
Template10_Instance25.jpg,"Invoice No: 4Y5M9d-928, Date: 30-Oct-98, Total Amount: 649.68, Vendor: Mclean-Cochran"
Template10_Instance20.jpg,"Invoice No: INVIT7-36/572, Date: 15-Jun-10, Total Amount: 234.94, Vendor: Mclean-Cochran"
Template10_Instance26.jpg,"Invoice No: INVI48-34/488, Date: 09-Apr-13, Total Amount: 412.45, Vendor: INDUSTRY"
Template10_Instance29.jpg,"Invoice No: INV/56-96/990, Date: 30-Jun-03, Total Amount: 745.03, Vendor: Mclean-Cochran"
Template10_Instance24.jpg,"Invoice No: 9976-308, Date: 03-May-98, Total Amount: 1051.98, Vendor: Mclean-Cochran"
Template10_Instance194.jpg,"Invoice No: INV/00-54/997, Date: 03-Jun-06, Total Amount: 474.13, Vendor: Mclean-Cochran"
Template10_Instance198.jpg,"Invoice No: INV78926428, Date: 17-Oct-11, Total Amount: 217.85, Vendor: Mclean-Cochran"
Template10_Instance196.jpg,"Invoice No: 5Y3M64-520, Date: 05-Sep-05, Total Amount: 04.78, Vendor: Mclean-Cochran"
Template10_Instance22.jpg,"Invoice No: 9y4M74-282, Date: 30-Jul-14, Total Amount: 141.40, Vendor: Mclean-Cochran"
Template10_Instance27.jpg,"Invoice No: INV82119267, Date: 12-Feb-13, Total Amount: 432.00, Vendor: Mclean-Cochran"
Template10_Instance195.jpg,"Invoice No: 2Y5M6d-118, Date: 31-Jul-97, Total Amount: 831.66, Vendor: Mclean-Cochran"
Template10_Instance23.jpg,"Invoice No: 7814-183, Date: 02-Oct-93, Total Amount: 1213.68, Vendor: Holly Wells"
Template10_Instance2.jpg,"Invoice No: 7Y9M34-088, Date: 16-May-2000, Total Amount: 123.68, Vendor: Mclean-Cochran"
Template10_Instance28.jpg,"Invoice No: 3621-287, Date: 11-Mar-10, Total Amount: 853.49, Vendor: Mclean-Cochran"
Template10_Instance199.jpg,"Invoice No: 8037-544, Date: 17-May-16, Total Amount: 709.62, Vendor: Mclean-Cochran"
Template10_Instance3.jpg,"Invoice No: 5027-789, Date: 06-Feb-15, Total Amount: 29.69, Vendor: Mclean-Cochran"
Template10_Instance30.jpg,"Invoice No: INV/84-71/617, Date: 07-Feb-03, Total Amount: 662.61, Vendor: Darren Payne"
Template10_Instance21.jpg,"Invoice No: 3099-683, Date: 28-Feb-06, Total Amount: 850.14, Vendor: Mclean-Cochran"
Template10_Instance197.jpg,"Invoice No: INV/10-26/862, Date: 07-Jan-96, Total Amount: 906.17, Vendor: Mclean-Cochran"
Template10_Instance43.jpg,"Invoice No: INV96937459, Date: 09-Jan-23, Total Amount: 390.80, Vendor: Mclean-Cochran"
Template10_Instance42.jpg,"Invoice No: 6306-799, Date: 04-Nov-18, Total Amount: 380.60, Vendor: Mclean-Cochran"
Template10_Instance49.jpg,"Invoice No: INV/09-99/237, Date: 06-Oct-00, Total Amount: 398.77, Vendor: Mclean-Cochran"
Template10_Instance39.jpg,"Invoice No: 7Y6M6d-800, Date: 29-Dec-09, Total Amount: 1301.67, Vendor: Invove"
Template10_Instance40.jpg,"Invoice No: INV/53-80/010, Date: 05-Apr-09, Total Amount: 238.61, Vendor: Mclean-Cochran"
Template10_Instance48.jpg,"Invoice No: INV/46-62/785, Date: 28-Sep-22, Total Amount: 708.34, Vendor: Mclean-Cochran"
Template10_Instance34.jpg,"Invoice No: 5242-615, Date: 20-Jul-22, Total Amount: 1086.77, Vendor: Mclean-Cochran"
Template10_Instance38.jpg,"Invoice No: 1Y1M74-532, Date: 11-Jun-08, Total Amount: 346.19, Vendor: Mclean-Cochran"
Template10_Instance33.jpg,"Invoice No: INV28013636, Date: 11-Apr-16, Total Amount: 676.615, Vendor: Mclean-Cochran"
Template10_Instance47.jpg,"Invoice No: INV36811739, Date: 20-Mar-14, Total Amount: 387.87, Vendor: Mclean-Cochran"
Template10_Instance36.jpg,"Invoice No: INVO8E35625, Date: 06-Feb-08, Total Amount: 484.68, Vendor: Mclean-Cochran"
Template10_Instance41.jpg,"Invoice No: INVI73-46/019, Date: 01-Jun-14, Total Amount: 913.93, Vendor: Mclean-Cochran"
Template10_Instance35.jpg,"Invoice No: 5Y7M6d-398, Date: 25-May-17, Total Amount: 791.13, Vendor: iTems"
Template10_Instance31.jpg,"Invoice No: INV23246811, Date: 30-Jul-20, Total Amount: 694.71, Vendor: Mclean-Cochran"
Template10_Instance44.jpg,"Invoice No: 7Y1M4d-087, Date: 17-Aug-10, Total Amount: 761.36, Vendor: Mclean-Cochran"
Template10_Instance4.jpg,"Invoice No: INV24665625, Date: 28-Oct-15, Total Amount: 788.46, Vendor: Mclean-Cochran"
Template10_Instance32.jpg,"Invoice No: 5Y2M74-096, Date: 11-May-20, Total Amount: 52.19, Vendor: Mclean-Cochran"
Template10_Instance46.jpg,"Invoice No: INV/61-58/990, Date: 25-Mar-15, Total Amount: 49.78, Vendor: Mclean-Cochran"
Template10_Instance37.jpg,"Invoice No: INV63512757, Date: 14-Jul-07, Total Amount: 758.20, Vendor: Mclean-Cochran"
Template10_Instance45.jpg,"Invoice No: INVI27-44/991, Date: 16-Sep-94, Total Amount: 425.62, Vendor: Mclean-Cochran"
Template10_Instance56.jpg,"Invoice No: 1258-282, Date: 02-Feb-97, Total Amount: 212.94, Vendor: Mclean-Cochran"
Template10_Instance60.jpg,"Invoice No: INVI21-53/784, Date: 24-Feb-20, Total Amount: 676.14, Vendor: Andrew Hernandez"
Template10_Instance59.jpg,"Invoice No: 2570-371, Date: 26-Mar-93, Total Amount: 710.82, Vendor: Mclean-Cochran"
Template10_Instance58.jpg,"Invoice No: 9675-272, Date: 10-Mar-12, Total Amount: 499.72, Vendor: Mclean-Cochran"
Template10_Instance61.jpg,"Invoice No: 6581-445, Date: 19-Oct-98, Total Amount: 813.17, Vendor: Mclean-Cochran"
Template10_Instance54.jpg,"Invoice No: 2514-256, Date: 26-Jul-09, Total Amount: 447.04, Vendor: Mclean-Cochran"
Template10_Instance62.jpg,"Invoice No: 5795-359, Date: 18-Jun-03, Total Amount: 1168.14, Vendor: Amy Circles"
Template10_Instance55.jpg,"Invoice No: INV72417916, Date: 06-Apr-17, Total Amount: 257.78, Vendor: 'Standard political 200 $2840, Vendor: 'Jay Henderson"
